timestamp,adjclose,open,low,volume,high,close,Symbol
8/12/2019 0:00,0.209654003,0.211578995,0.207138002,1280973,0.216057003,0.209654003,SERO-USD
8/13/2019 0:00,0.199309006,0.209705994,0.196335003,1722552,0.211905003,0.199309006,SERO-USD
8/14/2019 0:00,0.14756,0.199312001,0.146280006,6134253,0.200657994,0.14756,SERO-USD
8/15/2019 0:00,0.159486994,0.14756,0.143370003,2028449,0.160942003,0.159486994,SERO-USD
8/16/2019 0:00,0.153411001,0.159651995,0.147750005,1297546,0.159696996,0.153411001,SERO-USD
8/17/2019 0:00,0.150750995,0.153385997,0.148497999,1125508,0.154585004,0.150750995,SERO-USD
8/18/2019 0:00,0.146924004,0.150874004,0.139265999,1956607,0.151400998,0.146924004,SERO-USD
8/19/2019 0:00,0.151181996,0.146926999,0.144270003,1609631,0.153713003,0.151181996,SERO-USD
8/20/2019 0:00,0.145254001,0.151181996,0.142085001,1482198,0.152495995,0.145254001,SERO-USD
8/21/2019 0:00,0.122396,0.145359993,0.116910003,10864618,0.145494998,0.122396,SERO-USD
8/22/2019 0:00,0.132491007,0.122364998,0.117531002,13391785,0.145165995,0.132491007,SERO-USD
8/23/2019 0:00,0.127241001,0.132491007,0.122548997,12950141,0.134085998,0.127241001,SERO-USD
8/24/2019 0:00,0.122409001,0.127249002,0.119878002,12567214,0.131128997,0.122409001,SERO-USD
8/25/2019 0:00,0.117982998,0.122409001,0.113361999,11942663,0.123558,0.117982998,SERO-USD
8/26/2019 0:00,0.118262999,0.117785998,0.116750002,10744581,0.121225998,0.118262999,SERO-USD
8/27/2019 0:00,0.104249001,0.117982998,0.102890998,11459057,0.119051002,0.104249001,SERO-USD
8/28/2019 0:00,0.092292003,0.104390003,0.091803998,10518503,0.108580999,0.092292003,SERO-USD
8/29/2019 0:00,0.074020997,0.092285998,0.071933001,8274810,0.092285998,0.074020997,SERO-USD
8/30/2019 0:00,0.136145994,0.074020997,0.071447,19952023,0.147827998,0.136145994,SERO-USD
8/31/2019 0:00,0.172037005,0.136542007,0.136542007,27143806,0.189017996,0.172037005,SERO-USD
9/1/2019 0:00,0.122194,0.169795007,0.106564,19999360,0.170944005,0.122194,SERO-USD
9/2/2019 0:00,0.153297007,0.122126997,0.115336999,19148065,0.155136004,0.153297007,SERO-USD
9/3/2019 0:00,0.137330994,0.153164998,0.136470005,17080759,0.153253004,0.137330994,SERO-USD
9/4/2019 0:00,0.143344998,0.136840001,0.126405001,16825360,0.144183993,0.143344998,SERO-USD
9/5/2019 0:00,0.159294993,0.143065006,0.141854003,20700702,0.171083003,0.159294993,SERO-USD
9/6/2019 0:00,0.148554996,0.159294993,0.136888996,17065822,0.160442993,0.148554996,SERO-USD
9/7/2019 0:00,0.145390004,0.147327006,0.140631005,14911342,0.151051998,0.145390004,SERO-USD
9/8/2019 0:00,0.145598993,0.145414993,0.144171,18202100,0.151986003,0.145598993,SERO-USD
9/9/2019 0:00,0.140548006,0.145598993,0.136356995,13314412,0.146780998,0.140548006,SERO-USD
9/10/2019 0:00,0.142757997,0.141185999,0.139384001,14658043,0.146355003,0.142757997,SERO-USD
9/11/2019 0:00,0.140351996,0.142757997,0.133782998,14792108,0.143223003,0.140351996,SERO-USD
9/12/2019 0:00,0.127729997,0.140307993,0.124604002,15216128,0.140520006,0.127729997,SERO-USD
9/13/2019 0:00,0.139548004,0.127903998,0.126010999,18356182,0.150498003,0.139548004,SERO-USD
9/14/2019 0:00,0.143751994,0.139907002,0.138983995,16826024,0.149756998,0.143751994,SERO-USD
9/15/2019 0:00,0.140564993,0.143668994,0.137790993,15254582,0.144385993,0.140564993,SERO-USD
9/16/2019 0:00,0.137024999,0.140534997,0.131940007,19326148,0.141055003,0.137024999,SERO-USD
9/17/2019 0:00,0.136915997,0.136493996,0.133847997,18052919,0.138796002,0.136915997,SERO-USD
9/18/2019 0:00,0.135957003,0.136813998,0.134136006,17875808,0.137596995,0.135957003,SERO-USD
9/19/2019 0:00,0.131147996,0.135891005,0.126385003,19882132,0.136398003,0.131147996,SERO-USD
9/20/2019 0:00,0.126619995,0.131546006,0.125584006,14109273,0.132933006,0.126619995,SERO-USD
9/21/2019 0:00,0.120379999,0.126325995,0.117640004,17903799,0.127495006,0.120379999,SERO-USD
9/22/2019 0:00,0.122047,0.120511003,0.116227001,16188670,0.125321001,0.122047,SERO-USD
9/23/2019 0:00,0.121427998,0.122210003,0.118747003,12695796,0.131635994,0.121427998,SERO-USD
9/24/2019 0:00,0.089773998,0.121680997,0.068945996,9768230,0.123764001,0.089773998,SERO-USD
9/25/2019 0:00,0.104942001,0.089507997,0.082153998,9814380,0.108254999,0.104942001,SERO-USD
9/26/2019 0:00,0.102392003,0.104861997,0.094485,8713106,0.108097002,0.102392003,SERO-USD
9/27/2019 0:00,0.104626,0.102146998,0.100102,7753254,0.106371,0.104626,SERO-USD
9/28/2019 0:00,0.104625002,0.104647003,0.102966003,6969601,0.108033001,0.104625002,SERO-USD
9/29/2019 0:00,0.100011997,0.104895003,0.097663,7175818,0.105993003,0.100011997,SERO-USD
9/30/2019 0:00,0.102845997,0.100011997,0.097410001,9193317,0.103937,0.102845997,SERO-USD
10/1/2019 0:00,0.100573003,0.102813996,0.097994998,7722694,0.104548998,0.100573003,SERO-USD
10/2/2019 0:00,0.099329002,0.100573003,0.097698003,5815828,0.101770997,0.099329002,SERO-USD
10/3/2019 0:00,0.096982002,0.099329002,0.093912996,5951594,0.099619001,0.096982002,SERO-USD
10/4/2019 0:00,0.107151002,0.096983999,0.090375997,8620597,0.116718002,0.107151002,SERO-USD
10/5/2019 0:00,0.103635997,0.107151002,0.102017,6875066,0.107894003,0.103635997,SERO-USD
10/6/2019 0:00,0.098494001,0.103693999,0.097144,8641013,0.103956997,0.098494001,SERO-USD
10/7/2019 0:00,0.101998001,0.098003998,0.097499996,10035945,0.103541002,0.101998001,SERO-USD
10/8/2019 0:00,0.098949,0.102687001,0.096684001,9388886,0.103070997,0.098949,SERO-USD
10/9/2019 0:00,0.099744,0.098949,0.097309001,8955705,0.102362998,0.099744,SERO-USD
10/10/2019 0:00,0.095840998,0.100327998,0.093332,9116106,0.100748003,0.095840998,SERO-USD
10/11/2019 0:00,0.094843,0.095850997,0.091668002,8690794,0.097344004,0.094843,SERO-USD
10/12/2019 0:00,0.093255997,0.094509996,0.092905998,8862242,0.096965,0.093255997,SERO-USD
10/13/2019 0:00,0.092332996,0.09324,0.090635002,8951813,0.094636001,0.092332996,SERO-USD
10/14/2019 0:00,0.092096001,0.092332996,0.090781003,9034191,0.094177999,0.092096001,SERO-USD
10/15/2019 0:00,0.087950997,0.092128001,0.086806998,8739208,0.093780003,0.087950997,SERO-USD
10/16/2019 0:00,0.08461,0.087950997,0.082030997,10097300,0.089900002,0.08461,SERO-USD
10/17/2019 0:00,0.084684998,0.085329004,0.082263999,8674957,0.085942,0.084684998,SERO-USD
10/18/2019 0:00,0.080715999,0.084114999,0.079538003,7693793,0.086654,0.080715999,SERO-USD
10/19/2019 0:00,0.088485003,0.081538998,0.080605,10659295,0.096929997,0.088485003,SERO-USD
10/20/2019 0:00,0.088439003,0.088582002,0.085133001,9436320,0.090717003,0.088439003,SERO-USD
10/21/2019 0:00,0.087017998,0.088669002,0.084256001,9260753,0.091206998,0.087017998,SERO-USD
10/22/2019 0:00,0.085165001,0.086264998,0.08433,8947389,0.088247001,0.085165001,SERO-USD
10/23/2019 0:00,0.080712996,0.085116997,0.074611001,9052907,0.087507002,0.080712996,SERO-USD
10/24/2019 0:00,0.084196001,0.080214001,0.077633001,8934142,0.087357998,0.084196001,SERO-USD
10/25/2019 0:00,0.088482,0.084196001,0.082168996,9414729,0.089665003,0.088482,SERO-USD
10/26/2019 0:00,0.085125998,0.087784,0.083113,9478288,0.095150001,0.085125998,SERO-USD
10/27/2019 0:00,0.088692002,0.085125998,0.082218997,10508311,0.094270997,0.088692002,SERO-USD
10/28/2019 0:00,0.089537002,0.089415997,0.087647997,10154993,0.095721997,0.089537002,SERO-USD
10/29/2019 0:00,0.086746,0.088923998,0.085722998,9009491,0.091326997,0.086746,SERO-USD
10/30/2019 0:00,0.084955998,0.086615004,0.080927998,8101357,0.088216998,0.084955998,SERO-USD
10/31/2019 0:00,0.085483,0.084807001,0.082594,8458253,0.089250997,0.085483,SERO-USD
11/1/2019 0:00,0.086310998,0.084565997,0.083929002,9196019,0.091564998,0.086310998,SERO-USD
11/2/2019 0:00,0.087697998,0.086310998,0.085496999,9171267,0.089469999,0.087697998,SERO-USD
11/3/2019 0:00,0.086030997,0.086925998,0.084306002,8628201,0.087787002,0.086030997,SERO-USD
11/4/2019 0:00,0.086384997,0.086025,0.084597997,8735497,0.088169001,0.086384997,SERO-USD
11/5/2019 0:00,0.085093997,0.086384997,0.084179997,7530410,0.087076999,0.085093997,SERO-USD
11/6/2019 0:00,0.086159997,0.085153997,0.08461,8345326,0.087118998,0.086159997,SERO-USD
11/7/2019 0:00,0.087465003,0.086248003,0.085230999,10415798,0.093175001,0.087465003,SERO-USD
11/8/2019 0:00,0.084882997,0.087959997,0.082909003,8163873,0.089515001,0.084882997,SERO-USD
11/9/2019 0:00,0.084762998,0.084852003,0.084090002,5412683,0.086315997,0.084762998,SERO-USD
11/10/2019 0:00,0.086507998,0.084803998,0.083798997,8247788,0.087954,0.086507998,SERO-USD
11/11/2019 0:00,0.083944,0.086507998,0.083434999,8224355,0.087484002,0.083944,SERO-USD
11/12/2019 0:00,0.085823998,0.083821997,0.083782002,7756438,0.086874999,0.085823998,SERO-USD
11/13/2019 0:00,0.092122003,0.085404001,0.085042,8786743,0.092384003,0.092122003,SERO-USD
11/14/2019 0:00,0.087536998,0.091807999,0.086947002,10081881,0.094811998,0.087536998,SERO-USD
11/15/2019 0:00,0.083526999,0.087536998,0.082826003,8343428,0.089638002,0.083526999,SERO-USD
11/16/2019 0:00,0.083489999,0.083679996,0.082466997,8268918,0.085525997,0.083489999,SERO-USD
11/17/2019 0:00,0.082336001,0.083489999,0.080275998,7914801,0.084302999,0.082336001,SERO-USD
11/18/2019 0:00,0.05985,0.081903003,0.056141999,6794828,0.082893997,0.05985,SERO-USD
11/19/2019 0:00,0.067823999,0.059282001,0.058486,7940664,0.068274997,0.067823999,SERO-USD
11/20/2019 0:00,0.061306,0.067823999,0.060451999,6297834,0.067823999,0.061306,SERO-USD
11/21/2019 0:00,0.059032999,0.061287999,0.055454999,6769047,0.063574001,0.059032999,SERO-USD
11/22/2019 0:00,0.052340999,0.059032999,0.047651,6876649,0.060006,0.052340999,SERO-USD
11/23/2019 0:00,0.052097999,0.052212,0.048037998,7905409,0.054609001,0.052097999,SERO-USD
11/24/2019 0:00,0.043304,0.052134998,0.041983001,8011549,0.053017002,0.043304,SERO-USD
11/25/2019 0:00,0.045717001,0.043226998,0.040798001,6344446,0.048457,0.045717001,SERO-USD
11/26/2019 0:00,0.045336999,0.045626,0.042405002,6322932,0.047336999,0.045336999,SERO-USD
11/27/2019 0:00,0.046985,0.045384999,0.042957,6383382,0.048555002,0.046985,SERO-USD
11/28/2019 0:00,0.045798998,0.047122002,0.045784,4509443,0.050032999,0.045798998,SERO-USD
11/29/2019 0:00,0.055346001,0.046045002,0.045495,6645897,0.058132999,0.055346001,SERO-USD
11/30/2019 0:00,0.051626999,0.055893,0.050073002,5566981,0.058042001,0.051626999,SERO-USD
12/1/2019 0:00,0.052669998,0.051688999,0.049996998,5852496,0.054547001,0.052669998,SERO-USD
12/2/2019 0:00,0.051663999,0.052269999,0.050563999,5690976,0.054506999,0.051663999,SERO-USD
12/3/2019 0:00,0.052079,0.051665999,0.050634999,4283352,0.052928001,0.052079,SERO-USD
12/4/2019 0:00,0.052384,0.052177999,0.050609998,5187689,0.053319,0.052384,SERO-USD
12/5/2019 0:00,0.052212,0.052384,0.051445,4862276,0.055351,0.052212,SERO-USD
12/6/2019 0:00,0.051794,0.052173998,0.050735999,4521021,0.052558001,0.051794,SERO-USD
12/7/2019 0:00,0.052228,0.051825002,0.051343001,5013656,0.053332999,0.052228,SERO-USD
12/8/2019 0:00,0.051309001,0.052228,0.050657,5128680,0.052421,0.051309001,SERO-USD
12/9/2019 0:00,0.050999001,0.051309001,0.049763002,4588740,0.052264001,0.050999001,SERO-USD
12/10/2019 0:00,0.047378998,0.051036999,0.043044001,3723171,0.051275998,0.047378998,SERO-USD
12/11/2019 0:00,0.048344001,0.046567999,0.044983,4049946,0.051463,0.048344001,SERO-USD
12/12/2019 0:00,0.046447001,0.047782,0.045141,3668322,0.048650999,0.046447001,SERO-USD
12/13/2019 0:00,0.046115,0.046257,0.045784999,3422035,0.047513999,0.046115,SERO-USD
12/14/2019 0:00,0.045876,0.046503,0.044287,3584707,0.047036,0.045876,SERO-USD
12/15/2019 0:00,0.045302,0.045876,0.042831998,3070344,0.046014,0.045302,SERO-USD
12/16/2019 0:00,0.042845,0.045302,0.040351,3189762,0.045908,0.042845,SERO-USD
12/17/2019 0:00,0.038321,0.042845,0.037413999,5102909,0.043244999,0.038321,SERO-USD
12/18/2019 0:00,0.040424,0.038321,0.035964001,5838643,0.041616999,0.040424,SERO-USD
12/19/2019 0:00,0.039221998,0.040424,0.038385,5508256,0.041320998,0.039221998,SERO-USD
12/20/2019 0:00,0.038116001,0.039221998,0.037250001,5319489,0.039698999,0.038116001,SERO-USD
12/21/2019 0:00,0.037204001,0.038116001,0.036633,5165365,0.038272999,0.037204001,SERO-USD
12/22/2019 0:00,0.038254999,0.037198,0.036703002,5460242,0.038647,0.038254999,SERO-USD
12/23/2019 0:00,0.037631001,0.038378,0.037572999,5454280,0.039345998,0.037631001,SERO-USD
12/24/2019 0:00,0.036865,0.037677001,0.036258999,4775379,0.037935,0.036865,SERO-USD
12/25/2019 0:00,0.036091998,0.036865,0.035808999,5334899,0.037312999,0.036091998,SERO-USD
12/26/2019 0:00,0.035964001,0.036093,0.035964001,5731982,0.038545001,0.035964001,SERO-USD
12/27/2019 0:00,0.036277,0.035985,0.03582,5451522,0.037581,0.036277,SERO-USD
12/28/2019 0:00,0.036757998,0.036277,0.036185998,5341491,0.037342001,0.036757998,SERO-USD
12/29/2019 0:00,0.037005,0.036632001,0.036423001,5693054,0.037760001,0.037005,SERO-USD
12/30/2019 0:00,0.036986999,0.037078001,0.036082,5832074,0.037386,0.036986999,SERO-USD
12/31/2019 0:00,0.038159002,0.036951002,0.036708999,5645458,0.038385,0.038159002,SERO-USD
1/1/2020 0:00,0.046980999,0.038159002,0.038072001,9099457,0.050542001,0.046980999,SERO-USD
1/2/2020 0:00,0.049123,0.04699,0.043977,10915649,0.057574,0.049123,SERO-USD
1/3/2020 0:00,0.049966,0.049366999,0.046305999,9018319,0.050960999,0.049966,SERO-USD
1/4/2020 0:00,0.058231,0.049963001,0.048315,12025738,0.059576999,0.058231,SERO-USD
1/5/2020 0:00,0.074527003,0.058106001,0.057930999,16965229,0.082764998,0.074527003,SERO-USD
1/6/2020 0:00,0.071883,0.074285001,0.068839997,14751829,0.078422002,0.071883,SERO-USD
1/7/2020 0:00,0.065544002,0.071883,0.060474001,15038513,0.074331999,0.065544002,SERO-USD
1/8/2020 0:00,0.062419999,0.065544002,0.061632,11217034,0.066124998,0.062419999,SERO-USD
1/9/2020 0:00,0.057762001,0.062295001,0.054786999,10458534,0.062918998,0.057762001,SERO-USD
1/10/2020 0:00,0.061078999,0.057810999,0.057675,11297246,0.063720003,0.061078999,SERO-USD
1/11/2020 0:00,0.061090998,0.061078999,0.059298001,12507265,0.064643003,0.061090998,SERO-USD
1/12/2020 0:00,0.060616001,0.061046999,0.059060998,12122411,0.062414002,0.060616001,SERO-USD
1/13/2020 0:00,0.059439,0.060626,0.058772001,10074977,0.061708,0.059439,SERO-USD
1/14/2020 0:00,0.072590001,0.059666999,0.059119001,12639061,0.072590001,0.072590001,SERO-USD
1/15/2020 0:00,0.069859996,0.075057,0.066601001,14713543,0.079550996,0.069859996,SERO-USD
1/16/2020 0:00,0.068705,0.069944002,0.065094002,13039341,0.071309999,0.068705,SERO-USD
1/17/2020 0:00,0.070481002,0.068689004,0.068432003,11264851,0.073209003,0.070481002,SERO-USD
1/18/2020 0:00,0.071604997,0.070533,0.070032999,13474707,0.074073002,0.071604997,SERO-USD
1/19/2020 0:00,0.068135001,0.071604997,0.063881002,12164595,0.072779,0.068135001,SERO-USD
1/20/2020 0:00,0.069893003,0.068135001,0.065066002,11027767,0.071142003,0.069893003,SERO-USD
1/21/2020 0:00,0.068779998,0.069521002,0.067304,9394940,0.069908999,0.068779998,SERO-USD
1/22/2020 0:00,0.069158003,0.068608999,0.067264996,9611215,0.069447003,0.069158003,SERO-USD
1/23/2020 0:00,0.063364998,0.069169,0.062353,9020343,0.069213003,0.063364998,SERO-USD
1/24/2020 0:00,0.067146003,0.063364998,0.062582001,10051793,0.068538003,0.067146003,SERO-USD
1/25/2020 0:00,0.066949002,0.067051001,0.064052999,9607609,0.069347002,0.066949002,SERO-USD
1/26/2020 0:00,0.069268003,0.066379003,0.066059999,9864959,0.070708998,0.069268003,SERO-USD
1/27/2020 0:00,0.071679004,0.069480002,0.069155,9801202,0.072076,0.071679004,SERO-USD
1/28/2020 0:00,0.07423,0.071819,0.069536999,10978286,0.076025002,0.07423,SERO-USD
1/29/2020 0:00,0.089433998,0.074258998,0.071994998,16097055,0.093854003,0.089433998,SERO-USD
1/30/2020 0:00,0.097813003,0.089371003,0.086268999,19110826,0.104103997,0.097813003,SERO-USD
1/31/2020 0:00,0.091119997,0.098150998,0.086358003,16046116,0.099016003,0.091119997,SERO-USD
2/1/2020 0:00,0.092749998,0.091620997,0.087990999,14715787,0.095210999,0.092749998,SERO-USD
2/2/2020 0:00,0.089636996,0.092735998,0.086882003,16008055,0.094182,0.089636996,SERO-USD
2/3/2020 0:00,0.087541997,0.089636996,0.085695997,16745674,0.092877001,0.087541997,SERO-USD
2/4/2020 0:00,0.085056998,0.087852001,0.081698999,17384833,0.089225002,0.085056998,SERO-USD
2/5/2020 0:00,0.090729997,0.085183002,0.085028999,17611010,0.092132002,0.090729997,SERO-USD
2/6/2020 0:00,0.091334,0.090729997,0.088324003,14689910,0.094585001,0.091334,SERO-USD
2/7/2020 0:00,0.092207998,0.091408998,0.088463999,13813368,0.093796,0.092207998,SERO-USD
2/8/2020 0:00,0.091825001,0.092453003,0.088917002,13604726,0.094400004,0.091825001,SERO-USD
2/9/2020 0:00,0.107392997,0.091807,0.091447003,24045101,0.112305999,0.107392997,SERO-USD
2/10/2020 0:00,0.109183997,0.107352003,0.097765997,29117348,0.117806002,0.109183997,SERO-USD
2/11/2020 0:00,0.111410998,0.109035999,0.103473999,24075033,0.111815996,0.111410998,SERO-USD
2/12/2020 0:00,0.162851006,0.111354999,0.111014001,34048505,0.166626006,0.162851006,SERO-USD
2/13/2020 0:00,0.159152001,0.162851006,0.143968001,36649758,0.175950006,0.159152001,SERO-USD
2/14/2020 0:00,0.149327993,0.158821002,0.145275995,28612229,0.158821002,0.149327993,SERO-USD
2/15/2020 0:00,0.121583,0.149327993,0.118914001,22143283,0.153231993,0.121583,SERO-USD
2/16/2020 0:00,0.138350993,0.120801002,0.120155998,24855833,0.145969003,0.138350993,SERO-USD
2/17/2020 0:00,0.145991996,0.139250994,0.125034004,24255228,0.149507001,0.145991996,SERO-USD
2/18/2020 0:00,0.160745993,0.146005005,0.142324001,37012911,0.170899004,0.160745993,SERO-USD
2/19/2020 0:00,0.146917999,0.160163999,0.146099001,29518583,0.162768006,0.146917999,SERO-USD
2/20/2020 0:00,0.147012994,0.146905005,0.138885006,24682193,0.154220998,0.147012994,SERO-USD
2/21/2020 0:00,0.136874005,0.147217005,0.123902,21112359,0.153107002,0.136874005,SERO-USD
2/22/2020 0:00,0.132850006,0.135085002,0.128705993,20463173,0.138028994,0.132850006,SERO-USD
2/23/2020 0:00,0.146225005,0.132850006,0.132367,23330903,0.147471994,0.146225005,SERO-USD
2/24/2020 0:00,0.140571997,0.145491004,0.137452006,21601281,0.147909999,0.140571997,SERO-USD
2/25/2020 0:00,0.132173002,0.140531003,0.129282996,21008104,0.143081993,0.132173002,SERO-USD
2/26/2020 0:00,0.123259,0.131632999,0.118193001,26059062,0.133974999,0.123259,SERO-USD
2/27/2020 0:00,0.123149,0.123415999,0.118254997,23639640,0.130683005,0.123149,SERO-USD
2/28/2020 0:00,0.120508,0.123608999,0.11789,18552921,0.127233997,0.120508,SERO-USD
2/29/2020 0:00,0.121647,0.120855004,0.118969999,19510982,0.122828998,0.121647,SERO-USD
3/1/2020 0:00,0.097779997,0.121028997,0.074593,15771268,0.124407999,0.097779997,SERO-USD
3/2/2020 0:00,0.106234998,0.098214999,0.091807,18013143,0.112681001,0.106234998,SERO-USD
3/3/2020 0:00,0.101994,0.106115997,0.098801002,16467573,0.106960997,0.101994,SERO-USD
3/4/2020 0:00,0.103193,0.101942003,0.101567,17121574,0.105913997,0.103193,SERO-USD
3/5/2020 0:00,0.106590003,0.102738999,0.102712996,19813654,0.108066998,0.106590003,SERO-USD
3/6/2020 0:00,0.119126,0.106590003,0.105154999,22779703,0.119126,0.119126,SERO-USD
3/7/2020 0:00,0.112084001,0.118997999,0.109798998,23257334,0.126908004,0.112084001,SERO-USD
3/8/2020 0:00,0.098311,0.112084001,0.09691,18254033,0.113039002,0.098311,SERO-USD
3/9/2020 0:00,0.087229997,0.096675999,0.078681,15118574,0.103183001,0.087229997,SERO-USD
3/10/2020 0:00,0.089509003,0.087559998,0.086236998,12369120,0.093575999,0.089509003,SERO-USD
3/11/2020 0:00,0.089147002,0.089679003,0.084092997,11583910,0.090878002,0.089147002,SERO-USD
3/12/2020 0:00,0.048369002,0.088737004,0.048369002,9650769,0.089489996,0.048369002,SERO-USD
3/13/2020 0:00,0.056118,0.049795002,0.029989,10725271,0.05909,0.056118,SERO-USD
3/14/2020 0:00,0.055381998,0.056154002,0.054370999,9460552,0.059462,0.055381998,SERO-USD
3/15/2020 0:00,0.059703,0.055381998,0.054060001,7550653,0.061384,0.059703,SERO-USD
3/16/2020 0:00,0.051837001,0.059459001,0.047618002,7146132,0.061044998,0.051837001,SERO-USD
3/17/2020 0:00,0.055149,0.051782001,0.051429,6060327,0.056786999,0.055149,SERO-USD
3/18/2020 0:00,0.054370999,0.054866999,0.053111002,6244838,0.057207,0.054370999,SERO-USD
3/19/2020 0:00,0.064066,0.054370999,0.053934999,8434316,0.068542004,0.064066,SERO-USD
3/20/2020 0:00,0.067861997,0.064127997,0.059836,11772136,0.072447002,0.067861997,SERO-USD
3/21/2020 0:00,0.066774003,0.067861997,0.063267998,11686957,0.068925001,0.066774003,SERO-USD
3/22/2020 0:00,0.062507004,0.066968001,0.061452001,11334637,0.07045,0.062507004,SERO-USD
3/23/2020 0:00,0.065705001,0.062507004,0.060639001,12465489,0.067419,0.065705001,SERO-USD
3/24/2020 0:00,0.066117004,0.065802999,0.063924,12546107,0.068304002,0.066117004,SERO-USD
3/25/2020 0:00,0.065553002,0.066496998,0.064398997,11916857,0.068149,0.065553002,SERO-USD
3/26/2020 0:00,0.066143997,0.065553002,0.063965,11439695,0.066684,0.066143997,SERO-USD
3/27/2020 0:00,0.065157004,0.066659003,0.064515002,11751108,0.067327999,0.065157004,SERO-USD
3/28/2020 0:00,0.061512999,0.065482996,0.059457999,11439658,0.065554999,0.061512999,SERO-USD
3/29/2020 0:00,0.058545999,0.061326001,0.057581,10633793,0.061969001,0.058545999,SERO-USD
3/30/2020 0:00,0.061129,0.058030002,0.057494,12095120,0.061841998,0.061129,SERO-USD
3/31/2020 0:00,0.05948,0.061115999,0.058414001,10991378,0.061632,0.05948,SERO-USD
4/1/2020 0:00,0.060309,0.05948,0.056952,11269266,0.060982,0.060309,SERO-USD
4/2/2020 0:00,0.059590001,0.060532,0.058825999,11348522,0.061937999,0.059590001,SERO-USD
4/3/2020 0:00,0.059680998,0.059976999,0.059073001,11367968,0.062592998,0.059680998,SERO-USD
4/4/2020 0:00,0.061073001,0.059526999,0.059177998,10933439,0.061601002,0.061073001,SERO-USD
4/5/2020 0:00,0.063261002,0.061135001,0.061135001,12726248,0.065109,0.063261002,SERO-USD
4/6/2020 0:00,0.067420997,0.063203998,0.062656999,12765494,0.067560002,0.067420997,SERO-USD
4/7/2020 0:00,0.074040003,0.067754999,0.067236997,14237177,0.078316003,0.074040003,SERO-USD
4/8/2020 0:00,0.074156001,0.074654996,0.070676997,13868670,0.076848,0.074156001,SERO-USD
4/9/2020 0:00,0.075828999,0.074454002,0.072302997,15263081,0.075897001,0.075828999,SERO-USD
4/10/2020 0:00,0.067708001,0.075824998,0.067092001,17446149,0.075824998,0.067708001,SERO-USD
4/11/2020 0:00,0.069325,0.067708001,0.066650003,17159574,0.071134001,0.069325,SERO-USD
4/12/2020 0:00,0.071958996,0.069306001,0.069054,17624945,0.074382,0.071958996,SERO-USD
4/13/2020 0:00,0.070083,0.072146997,0.068425,17355045,0.073641002,0.070083,SERO-USD
4/14/2020 0:00,0.069743998,0.070083,0.069223002,17353829,0.072819002,0.069743998,SERO-USD
4/15/2020 0:00,0.070551999,0.069848001,0.068899997,16641010,0.071387,0.070551999,SERO-USD
4/16/2020 0:00,0.073004,0.070749998,0.069586001,18206172,0.074019,0.073004,SERO-USD
