timestamp,adjclose,volume,high,open,close,low,Symbol
5/9/2019 0:00,0.031714,12140,0.032953002,0.032634001,0.031714,0.031440001,IDEX-USD
5/10/2019 0:00,0.034286998,47465,0.034333002,0.031697001,0.034286998,0.031479001,IDEX-USD
5/11/2019 0:00,0.037291002,97539,0.039014,0.034281999,0.037291002,0.032906,IDEX-USD
5/12/2019 0:00,0.034623999,24253,0.038743999,0.037253,0.034623999,0.033780999,IDEX-USD
5/13/2019 0:00,0.037544999,25056,0.039044999,0.034623999,0.037544999,0.034191001,IDEX-USD
5/14/2019 0:00,0.039444,45368,0.040459,0.037565,0.039444,0.036842,IDEX-USD
5/15/2019 0:00,0.042736001,39915,0.044638,0.039455999,0.042736001,0.039379001,IDEX-USD
5/16/2019 0:00,0.046909999,36352,0.050939001,0.043085001,0.046909999,0.042973001,IDEX-USD
5/17/2019 0:00,0.046263002,32672,0.048886999,0.046891,0.046263002,0.042700998,IDEX-USD
5/18/2019 0:00,0.043173999,38675,0.047766,0.046263002,0.043173999,0.042213999,IDEX-USD
5/19/2019 0:00,0.047203001,20850,0.047889002,0.043009002,0.047203001,0.04287,IDEX-USD
5/20/2019 0:00,0.041811001,79283,0.047249999,0.047203001,0.041811001,0.039211001,IDEX-USD
5/21/2019 0:00,0.041087002,80840,0.043520998,0.041818,0.041087002,0.038794,IDEX-USD
5/22/2019 0:00,0.040105,10995,0.043471001,0.041087002,0.040105,0.03932,IDEX-USD
5/23/2019 0:00,0.039473999,8317,0.041280001,0.040105,0.039473999,0.037427001,IDEX-USD
5/24/2019 0:00,0.040192001,15822,0.042452998,0.039453,0.040192001,0.039154001,IDEX-USD
5/25/2019 0:00,0.038093999,14707,0.041283,0.040192001,0.038093999,0.037905999,IDEX-USD
5/26/2019 0:00,0.038584001,27411,0.040759001,0.038109999,0.038584001,0.037188999,IDEX-USD
5/27/2019 0:00,0.038222998,14875,0.041131999,0.038570002,0.038222998,0.037537001,IDEX-USD
5/28/2019 0:00,0.037475999,38474,0.039264001,0.038182002,0.037475999,0.034022,IDEX-USD
5/29/2019 0:00,0.035131998,43437,0.038902,0.037475999,0.035131998,0.034102999,IDEX-USD
5/30/2019 0:00,0.033767998,14200,0.037656002,0.035131998,0.033767998,0.032102998,IDEX-USD
5/31/2019 0:00,0.036601,12334,0.036676999,0.033767998,0.036601,0.032671999,IDEX-USD
6/1/2019 0:00,0.035238001,5093,0.037337001,0.036601,0.035238001,0.034855001,IDEX-USD
6/2/2019 0:00,0.036989,21502,0.037071001,0.035238001,0.036989,0.034086999,IDEX-USD
6/3/2019 0:00,0.032882001,23105,0.036989,0.036989,0.032882001,0.032838002,IDEX-USD
6/4/2019 0:00,0.031603999,39496,0.034256998,0.032878,0.031603999,0.030828999,IDEX-USD
6/5/2019 0:00,0.031750001,23988,0.032387,0.031617001,0.031750001,0.030792,IDEX-USD
6/6/2019 0:00,0.032536998,16074,0.033419002,0.031750001,0.032536998,0.030492,IDEX-USD
6/7/2019 0:00,0.032295,8106,0.032832999,0.032524999,0.032295,0.031824999,IDEX-USD
6/8/2019 0:00,0.03249,18982,0.034421999,0.032283999,0.03249,0.031644002,IDEX-USD
6/9/2019 0:00,0.031145001,8065,0.032512002,0.032481,0.031145001,0.030268,IDEX-USD
6/10/2019 0:00,0.035558,55269,0.036704,0.031148,0.035558,0.030058,IDEX-USD
6/11/2019 0:00,0.035558999,39298,0.038304001,0.036067002,0.035558999,0.033902001,IDEX-USD
6/12/2019 0:00,0.036515001,30522,0.039685,0.035544001,0.036515001,0.034412999,IDEX-USD
6/13/2019 0:00,0.037737999,22042,0.040135,0.036506999,0.037737999,0.036377002,IDEX-USD
6/14/2019 0:00,0.045839,87117,0.049757,0.038364001,0.045839,0.037815001,IDEX-USD
6/15/2019 0:00,0.044089999,26216,0.050126001,0.045843001,0.044089999,0.043026,IDEX-USD
6/16/2019 0:00,0.045302,17478,0.047929,0.044089999,0.045302,0.044047002,IDEX-USD
