timestamp,adjclose,open,close,high,low,volume,Symbol
11/9/2017 0:00,1.008180022,1.01086998,1.008180022,1.01327002,0.996514976,358188000,USDT-USD
11/10/2017 0:00,1.006010056,1.006500006,1.006010056,1.024230003,0.995486021,756446016,USDT-USD
11/11/2017 0:00,1.008990049,1.005980015,1.008990049,1.02620995,0.995799005,746227968,USDT-USD
11/12/2017 0:00,1.012470007,1.00601995,1.012470007,1.105909944,0.967601001,1466060032,USDT-USD
11/13/2017 0:00,1.009349942,1.004480004,1.009349942,1.029289961,0.975103021,767884032,USDT-USD
11/14/2017 0:00,1.006829977,1.005239964,1.006829977,1.013429999,0.996897995,429857984,USDT-USD
11/15/2017 0:00,1.003180027,1.004580021,1.003180027,1.011630058,1.000249982,449671008,USDT-USD
11/16/2017 0:00,1.002120018,1.005820036,1.002120018,1.010890007,0.993232012,650278976,USDT-USD
11/17/2017 0:00,1.00138998,0.995757997,1.00138998,1.011809945,0.995757997,639398016,USDT-USD
11/18/2017 0:00,1.002310038,1.000650048,1.002310038,1.00917995,0.996339977,588136000,USDT-USD
11/19/2017 0:00,1.002439976,1.00237,1.002439976,1.007490039,0.996693015,485752992,USDT-USD
11/20/2017 0:00,1.001919985,1.001379967,1.001919985,1.002979994,0.996537983,449595008,USDT-USD
11/21/2017 0:00,0.99604702,1.003469944,0.99604702,1.011199951,0.988572001,622649024,USDT-USD
11/22/2017 0:00,1.000149965,0.997426987,1.000149965,1.003399968,0.99278897,499812000,USDT-USD
11/23/2017 0:00,0.994630992,0.998658001,0.994630992,1.006340027,0.992238998,735883008,USDT-USD
11/24/2017 0:00,1.002329946,1.004140019,1.002329946,1.007130027,0.988004029,848627968,USDT-USD
11/25/2017 0:00,1.005409956,1.002320051,1.005409956,1.009070039,0.995076001,651987968,USDT-USD
11/26/2017 0:00,1.008679986,1.004220009,1.008679986,1.017420053,1.000560045,636451968,USDT-USD
11/27/2017 0:00,1.001289964,1.006749988,1.001289964,1.020169973,0.99812597,784436992,USDT-USD
11/28/2017 0:00,1.000139952,1.002869964,1.000139952,1.006479979,0.996047974,794764032,USDT-USD
11/29/2017 0:00,0.99060601,1.000130057,0.99060601,1.048449993,0.955618024,1672120064,USDT-USD
11/30/2017 0:00,1.008100033,1.003859997,1.008100033,1.028669953,0.989319026,1043969984,USDT-USD
12/1/2017 0:00,1.009780049,1.007200003,1.009780049,1.019209981,0.993043005,749395968,USDT-USD
12/2/2017 0:00,0.999653995,1.008949995,0.999653995,1.016770005,0.995611012,679950016,USDT-USD
12/3/2017 0:00,1.000659943,1.001019955,1.000659943,1.029539943,0.985319972,946748992,USDT-USD
12/4/2017 0:00,1.003669977,1.002449989,1.003669977,1.014050007,0.992132008,668510016,USDT-USD
12/5/2017 0:00,1.001970053,1.003509998,1.001970053,1.008370042,0.996457994,814145984,USDT-USD
12/6/2017 0:00,1.009909987,0.999759972,1.009909987,1.020040035,0.995840013,1281490048,USDT-USD
12/7/2017 0:00,1.031659961,1.007069945,1.031659961,1.076949954,1.001070023,1671609984,USDT-USD
12/8/2017 0:00,1.01760006,1.036329985,1.01760006,1.057659984,0.986563027,1993030016,USDT-USD
12/9/2017 0:00,1.017130017,1.020580053,1.017130017,1.047260046,0.993560016,1598909952,USDT-USD
12/10/2017 0:00,1.017750025,1.022060037,1.017750025,1.044659972,0.971535981,1649500032,USDT-USD
12/11/2017 0:00,1.018560052,1.012719989,1.018560052,1.029629946,0.999949992,1542119936,USDT-USD
12/12/2017 0:00,1.077880025,1.018820047,1.077880025,1.081670046,1.000869989,2240839936,USDT-USD
12/13/2017 0:00,1.027160048,1.080950022,1.027160048,1.088000059,1.019459963,2198139904,USDT-USD
12/14/2017 0:00,1.008190036,1.026720047,1.008190036,1.051419973,1.006690025,2336179968,USDT-USD
12/15/2017 0:00,1.016100049,1.009819984,1.016100049,1.018730044,0.995525002,2044499968,USDT-USD
12/16/2017 0:00,1.007419944,1.017359972,1.007419944,1.01936996,1.001819968,1592729984,USDT-USD
12/17/2017 0:00,1.009240031,1.011739969,1.009240031,1.01639998,1.00285995,1931020032,USDT-USD
12/18/2017 0:00,1.013020039,1.010519981,1.013020039,1.018300056,0.995739996,2517230080,USDT-USD
12/19/2017 0:00,1.01067996,1.01312995,1.01067996,1.033969998,0.996767998,3073860096,USDT-USD
12/20/2017 0:00,1.000180006,1.008409977,1.000180006,1.019189954,0.989078999,3751790080,USDT-USD
12/21/2017 0:00,1.009209991,1.002310038,1.009209991,1.040410042,0.993811011,3106720000,USDT-USD
12/22/2017 0:00,1.017950058,1.00635004,1.017950058,1.059090018,0.963088989,4687949824,USDT-USD
12/23/2017 0:00,1.045259953,1.012390018,1.045259953,1.052000046,1.007259965,2353740032,USDT-USD
12/24/2017 0:00,1.023030043,1.050709963,1.023030043,1.069219947,1.021829963,2611589888,USDT-USD
12/25/2017 0:00,1.011129975,1.026479959,1.011129975,1.031720042,1.008939981,1708380032,USDT-USD
12/26/2017 0:00,1.004070044,1.010489941,1.004070044,1.017320037,0.998579979,1854780032,USDT-USD
12/27/2017 0:00,1.003659964,1.004690051,1.003659964,1.014840007,0.996457994,1939949952,USDT-USD
12/28/2017 0:00,1.006590009,1.003309965,1.006590009,1.033059955,1.000550032,2211409920,USDT-USD
12/29/2017 0:00,1.00564003,1.010949969,1.00564003,1.015190005,1.000880003,1929090048,USDT-USD
12/30/2017 0:00,1.021350026,1.007719994,1.021350026,1.034780025,0.992842019,2711059968,USDT-USD
12/31/2017 0:00,1.01225996,1.024309993,1.01225996,1.024309993,1.000270009,1927010048,USDT-USD
