timestamp,adjclose,open,close,high,low,volume,Symbol
11/9/2017 0:00,27.42690086,24.94140053,27.42690086,28.00869942,23.63209915,1887700,ZEN-USD
11/10/2017 0:00,23.01199913,27.54800034,23.01199913,28.0345993,20.99769974,2247740,ZEN-USD
11/11/2017 0:00,22.33620071,22.93149948,22.33620071,24.38310051,20.56430054,1200510,ZEN-USD
11/12/2017 0:00,20.33939934,22.32509995,20.33939934,22.44210052,18.21409988,1442420,ZEN-USD
11/13/2017 0:00,23.4727993,20.35330009,23.4727993,24.20949936,19.9741993,1271050,ZEN-USD
11/14/2017 0:00,22.46780014,24.05649948,22.46780014,24.05649948,21.77529907,837132,ZEN-USD
11/15/2017 0:00,23.46660042,22.49399948,23.46660042,24.42869949,22.26329994,1237530,ZEN-USD
11/16/2017 0:00,21.30209923,23.58919907,21.30209923,23.78350067,20.8784008,1356370,ZEN-USD
11/17/2017 0:00,21.54540062,21.33279991,21.54540062,22.75819969,20.79969978,919731,ZEN-USD
11/18/2017 0:00,21.66609955,21.17510033,21.66609955,23.36809921,20.1257,1035100,ZEN-USD
11/19/2017 0:00,22.05220032,21.62590027,22.05220032,22.83539963,20.97769928,852510,ZEN-USD
11/20/2017 0:00,21.66539955,21.47439957,21.66539955,22.99329948,19.84810066,1493500,ZEN-USD
11/21/2017 0:00,21.45509911,21.51589966,21.45509911,22.83740044,20.57080078,1161070,ZEN-USD
11/22/2017 0:00,24.68899918,21.81949997,24.68899918,25.90730095,21.70910072,2345800,ZEN-USD
11/23/2017 0:00,26.96450043,24.84269905,26.96450043,28.28790092,22.6310997,2520670,ZEN-USD
11/24/2017 0:00,30.81769943,26.97500038,30.81769943,32.70259857,25.90089989,3616540,ZEN-USD
11/25/2017 0:00,34.04719925,30.9496994,34.04719925,34.72660065,30.29990005,2391050,ZEN-USD
11/26/2017 0:00,31.46820068,34.22079849,31.46820068,34.85649872,29.84090042,2161820,ZEN-USD
11/27/2017 0:00,32.61520004,31.47360039,32.61520004,32.80960083,29.47060013,1973030,ZEN-USD
11/28/2017 0:00,31.73279953,32.69120026,31.73279953,33.33589935,30.55669975,1384160,ZEN-USD
11/29/2017 0:00,27.95219994,31.70210075,27.95219994,35.03070068,25.59269905,2312160,ZEN-USD
11/30/2017 0:00,29.90309906,28.38089943,29.90309906,30.96969986,24.3390007,1337670,ZEN-USD
12/1/2017 0:00,30.31870079,29.76250076,30.31870079,30.5760994,26.58239937,1517460,ZEN-USD
12/2/2017 0:00,29.14480019,30.26140022,29.14480019,30.84219933,27.28750038,1545020,ZEN-USD
12/3/2017 0:00,29.97039986,29.19129944,29.97039986,32.6053009,28.89979935,1125080,ZEN-USD
12/4/2017 0:00,33.62049866,30.20420074,33.62049866,37.36100006,30.19149971,3201290,ZEN-USD
12/5/2017 0:00,36.96770096,33.98270035,36.96770096,38.29790115,33.70040131,3119520,ZEN-USD
12/6/2017 0:00,35.47470093,36.75920105,35.47470093,40.16230011,32.11000061,4618780,ZEN-USD
12/7/2017 0:00,28.11420059,35.41450119,28.11420059,38.32460022,25.47480011,4200290,ZEN-USD
12/8/2017 0:00,29.46910095,28.09180069,29.46910095,31.4633007,25.43359947,2176740,ZEN-USD
12/9/2017 0:00,28.98620033,29.71890068,28.98620033,32.65190125,26.97710037,1462470,ZEN-USD
12/10/2017 0:00,26.13509941,28.9659996,26.13509941,28.9659996,23.89699936,871874,ZEN-USD
12/11/2017 0:00,27.10029984,26.25359917,27.10029984,31.08499908,26.1406002,1524730,ZEN-USD
12/12/2017 0:00,30.58049965,27.19379997,30.58049965,32.65359879,26.86599922,2178480,ZEN-USD
12/13/2017 0:00,30.99399948,30.60409927,30.99399948,33.23220062,28.42939949,2291580,ZEN-USD
12/14/2017 0:00,34.9538002,30.73259926,34.9538002,37.61309814,30.42589951,3480900,ZEN-USD
12/15/2017 0:00,32.60960007,35.0033989,32.60960007,36.06219864,29.96319962,2436520,ZEN-USD
12/16/2017 0:00,32.46780014,32.88669968,32.46780014,33.96459961,30.76070023,2237080,ZEN-USD
12/17/2017 0:00,35.10580063,32.49020004,35.10580063,36.59009933,32.00669861,2350990,ZEN-USD
12/18/2017 0:00,38.81700134,35.54520035,38.81700134,42.03409958,33.10580063,3429640,ZEN-USD
12/19/2017 0:00,39.40390015,38.85229874,39.40390015,42.89730072,35.73600006,3785920,ZEN-USD
