timestamp,adjclose,close,high,volume,open,low,Symbol
12/19/2017 0:00,69.06939697,69.06939697,75.99040222,18541300,69.62180328,65.87339783,FIRO-USD
12/20/2017 0:00,75.81780243,75.81780243,75.81780243,22449400,68.40899658,57.76200104,FIRO-USD
12/21/2017 0:00,93.52330017,93.52330017,99.05460358,40033700,74.56929779,73.78579712,FIRO-USD
12/22/2017 0:00,74.82879639,74.82879639,95.61039734,20394400,95.0089035,56.13420105,FIRO-USD
12/23/2017 0:00,83.40779877,83.40779877,89.48970032,13417700,74.86940002,72.00509644,FIRO-USD
12/24/2017 0:00,85.62310028,85.62310028,85.62310028,7961160,84.290802,71.85810089,FIRO-USD
12/25/2017 0:00,126.1279984,126.1279984,133.1349945,44871500,85.78939819,84.95269775,FIRO-USD
12/26/2017 0:00,142.4340057,142.4340057,169.9909973,102168000,124.8130035,122.5289993,FIRO-USD
12/27/2017 0:00,126.2519989,126.2519989,144.9600067,31649200,142.029007,120.7659988,FIRO-USD
12/28/2017 0:00,116.2900009,116.2900009,127.1729965,22491400,124.4700012,111.7089996,FIRO-USD
12/29/2017 0:00,120.0039978,120.0039978,121.4749985,22823800,116.9309998,109.6309967,FIRO-USD
12/30/2017 0:00,112.5279999,112.5279999,120.1740036,19735500,119.7979965,102.4680023,FIRO-USD
12/31/2017 0:00,112.322998,112.322998,123.072998,14533300,111.8040009,109.8280029,FIRO-USD
1/1/2018 0:00,125.4420013,125.4420013,132.802002,16843000,112.6780014,109.6719971,FIRO-USD
1/2/2018 0:00,126.0780029,126.0780029,139.5839996,23831900,125.9059982,119.7320023,FIRO-USD
1/3/2018 0:00,124.2799988,124.2799988,130.9980011,15323100,126.6640015,121.1299973,FIRO-USD
1/4/2018 0:00,117.0029984,117.0029984,124.1240005,21389400,124.0039978,114.2099991,FIRO-USD
1/5/2018 0:00,103.8939972,103.8939972,117.4869995,18692900,115.6600037,103.288002,FIRO-USD
1/6/2018 0:00,108.8290024,108.8290024,113.5080032,14182700,104.5139999,103.5970001,FIRO-USD
1/7/2018 0:00,113.3539963,113.3539963,123.3759995,17993400,108.4869995,106.848999,FIRO-USD
1/8/2018 0:00,101.6240005,101.6240005,113.5889969,14461700,112.8799973,97.10050201,FIRO-USD
1/9/2018 0:00,98.75150299,98.75150299,108.6640015,12186300,101.6679993,98.69100189,FIRO-USD
1/10/2018 0:00,98.55290222,98.55290222,100.7080002,9754380,99.67900085,92.73090363,FIRO-USD
1/11/2018 0:00,93.07189941,93.07189941,108.7139969,15598200,98.31839752,85.6576004,FIRO-USD
1/12/2018 0:00,100.2389984,100.2389984,101.5100021,10001700,93.60500336,91.22450256,FIRO-USD
1/13/2018 0:00,108.0210037,108.0210037,110.1110001,11774500,99.48880005,98.47789764,FIRO-USD
1/14/2018 0:00,98.08200073,98.08200073,108.5019989,5788610,108.1849976,95.67819977,FIRO-USD
1/15/2018 0:00,89.44069672,89.44069672,99.30680084,6685340,97.1710968,88.18000031,FIRO-USD
1/16/2018 0:00,75.15419769,75.15419769,90.11009979,9671480,89.3993988,63.36629868,FIRO-USD
1/17/2018 0:00,77.11039734,77.11039734,79.71309662,7786460,75.24279785,58.29190063,FIRO-USD
1/18/2018 0:00,77.68280029,77.68280029,84.63249969,5351040,77.88680267,73.62999725,FIRO-USD
1/19/2018 0:00,79.2098999,79.2098999,80.02510071,3702610,77.03919983,73.09760284,FIRO-USD
1/20/2018 0:00,88.78610229,88.78610229,90.22709656,5254950,79.83789825,79.83789825,FIRO-USD
1/21/2018 0:00,78.00140381,78.00140381,88.82029724,3283520,88.74919891,76.06030273,FIRO-USD
1/22/2018 0:00,70.28890228,70.28890228,79.81539917,3814790,78.34230042,65.80899811,FIRO-USD
1/23/2018 0:00,71.88729858,71.88729858,93.83950043,14048200,70.11450195,65.14559937,FIRO-USD
1/24/2018 0:00,73.45570374,73.45570374,76.42539978,4816120,71.65660095,69.72519684,FIRO-USD
1/25/2018 0:00,74.10739899,74.10739899,78.09960175,5746880,74.33519745,73.48049927,FIRO-USD
1/26/2018 0:00,73.54419708,73.54419708,77.46040344,6029000,73.70999908,65.64330292,FIRO-USD
1/27/2018 0:00,75.05200195,75.05200195,77.4477005,5145990,73.40219879,71.74520111,FIRO-USD
1/28/2018 0:00,81.00650024,81.00650024,84.16369629,7653900,75.4763031,74.9803009,FIRO-USD
1/29/2018 0:00,78.80090332,78.80090332,84.35250092,6814060,82.03140259,74.90570068,FIRO-USD
1/30/2018 0:00,66.56210327,66.56210327,78.70429993,4862850,78.43360138,62.14730072,FIRO-USD
1/31/2018 0:00,71.31069946,71.31069946,72.99880219,4840710,66.52919769,63.42710114,FIRO-USD
2/1/2018 0:00,60.98350143,60.98350143,73.13899994,6400680,71.74359894,57.47169876,FIRO-USD
2/2/2018 0:00,54.88140106,54.88140106,60.95230103,6830490,60.95230103,41.6291008,FIRO-USD
2/3/2018 0:00,60.44800186,60.44800186,62.32780075,6227780,54.93030167,49.9455986,FIRO-USD
2/4/2018 0:00,49.16159821,49.16159821,62.61180115,5539230,60.58890152,45.97140121,FIRO-USD
2/5/2018 0:00,38.14319992,38.14319992,51.04449844,5855050,49.91559982,36.93069839,FIRO-USD
2/6/2018 0:00,47.41640091,47.41640091,48.64170074,9799470,39.32659912,30.7458992,FIRO-USD
2/7/2018 0:00,43.1405983,43.1405983,56.01779938,5399680,46.29629898,42.04230118,FIRO-USD
2/8/2018 0:00,51.48109818,51.48109818,52.73059845,6817420,42.76599884,42.76599884,FIRO-USD
2/9/2018 0:00,53.49769974,53.49769974,54.27750015,6245140,51.6894989,46.13769913,FIRO-USD
2/10/2018 0:00,52.89509964,52.89509964,58.54579926,6084790,53.50849915,49.2112999,FIRO-USD
2/11/2018 0:00,48.67229843,48.67229843,54.90230179,6029960,52.67539978,46.97719955,FIRO-USD
2/12/2018 0:00,55.59960175,55.59960175,56.7010994,5619220,49.1086998,49.1086998,FIRO-USD
2/13/2018 0:00,51.89849854,51.89849854,56.13729858,5383320,55.72069931,51.50159836,FIRO-USD
2/14/2018 0:00,58.26169968,58.26169968,58.31990051,6171650,51.74700165,51.74700165,FIRO-USD
2/15/2018 0:00,58.13059998,58.13059998,59.5469017,4717130,57.54880142,53.31299973,FIRO-USD
2/16/2018 0:00,63.13679886,63.13679886,63.63589859,3593000,58.2784996,56.9720993,FIRO-USD
2/17/2018 0:00,67.74079895,67.74079895,67.811203,5202840,63.25469971,61.12129974,FIRO-USD
2/18/2018 0:00,65.27259827,65.27259827,72.6740036,10359200,67.91120148,62.24060059,FIRO-USD
2/19/2018 0:00,66.49890137,66.49890137,67.28859711,4766800,64.73509979,63.72949982,FIRO-USD
2/20/2018 0:00,64.39790344,64.39790344,69.27059937,5083970,67.05979919,64.39790344,FIRO-USD
2/21/2018 0:00,54.21360016,54.21360016,65.18489838,5718960,64.78800201,51.72019958,FIRO-USD
2/22/2018 0:00,50.18479919,50.18479919,58.70050049,6244840,54.15230179,47.77349854,FIRO-USD
2/23/2018 0:00,54.37139893,54.37139893,54.93880081,4922830,50.12400055,47.90950012,FIRO-USD
2/24/2018 0:00,52.73860168,52.73860168,57.13290024,3772980,54.39599991,50.43690109,FIRO-USD
2/25/2018 0:00,52.14799881,52.14799881,53.47719955,3526390,52.44869995,49.64300156,FIRO-USD
2/26/2018 0:00,52.80400085,52.80400085,54.0080986,4130380,52.34120178,48.29790115,FIRO-USD
2/27/2018 0:00,53.63750076,53.63750076,55.04750061,3379860,52.88389969,51.43180084,FIRO-USD
2/28/2018 0:00,51.28580093,51.28580093,54.79380035,3789180,53.37939835,49.80339813,FIRO-USD
3/1/2018 0:00,57.41740036,57.41740036,61.21049881,4823590,51.53549957,50.96780014,FIRO-USD
3/2/2018 0:00,54.55680084,54.55680084,58.20370102,3985150,57.20080185,54.44990158,FIRO-USD
3/3/2018 0:00,53.92359924,53.92359924,58.37799835,3600510,54.62129974,52.03239822,FIRO-USD
3/4/2018 0:00,56.81579971,56.81579971,56.81579971,3609570,53.77569962,52.39239883,FIRO-USD
3/5/2018 0:00,51.65439987,51.65439987,57.29349899,4034100,57.29349899,51.65439987,FIRO-USD
3/6/2018 0:00,50.28210068,50.28210068,52.4076004,4072160,50.97249985,48.24710083,FIRO-USD
3/7/2018 0:00,44.32690048,44.32690048,51.05780029,5079780,50.14720154,41.18790054,FIRO-USD
3/8/2018 0:00,42.36629868,42.36629868,46.77740097,3828070,44.17750168,41.09400177,FIRO-USD
3/9/2018 0:00,42.86180115,42.86180115,42.86180115,2244250,42.09030151,35.62250137,FIRO-USD
3/10/2018 0:00,40.47859955,40.47859955,44.00419998,941618,42.62070084,40.38370132,FIRO-USD
3/11/2018 0:00,43.79800034,43.79800034,44.12039948,784397,40.57789993,39.31639862,FIRO-USD
3/12/2018 0:00,41.46080017,41.46080017,45.56930161,1256250,43.64369965,40.60419846,FIRO-USD
3/13/2018 0:00,41.10950089,41.10950089,43.5245018,937751,41.22140121,40.59740067,FIRO-USD
3/14/2018 0:00,36.10570145,36.10570145,42.70479965,1591700,41.08929825,35.50189972,FIRO-USD
3/15/2018 0:00,35.64820099,35.64820099,38.37129974,2099930,36.07820129,33.10580063,FIRO-USD
3/16/2018 0:00,35.9510994,35.9510994,37.46289825,1024240,35.70909882,33.63890076,FIRO-USD
3/17/2018 0:00,34.35340118,34.35340118,36.48220062,903180,35.9803009,33.70299911,FIRO-USD
3/18/2018 0:00,33.22449875,33.22449875,34.40209961,1288830,34.30770111,28.46279907,FIRO-USD
3/19/2018 0:00,38.23500061,38.23500061,38.43590164,1332900,33.12810135,33.09280014,FIRO-USD
3/20/2018 0:00,41.4007988,41.4007988,41.85300064,1768690,38.49819946,36.16490173,FIRO-USD
3/21/2018 0:00,40.98929977,40.98929977,44.40859985,2052100,41.74840164,39.85509872,FIRO-USD
3/22/2018 0:00,40.59460068,40.59460068,43.75019836,1166700,41.04880142,39.16719818,FIRO-USD
3/23/2018 0:00,39.56230164,39.56230164,40.69409943,949116,40.69409943,37.13850021,FIRO-USD
3/24/2018 0:00,38.53590012,38.53590012,41.32730103,1941210,40.29790115,37.875,FIRO-USD
3/25/2018 0:00,37.51950073,37.51950073,38.51169968,979950,37.98920059,37.3132019,FIRO-USD
3/26/2018 0:00,35.13169861,35.13169861,38.38869858,1111040,37.29909897,33.97299957,FIRO-USD
3/27/2018 0:00,33.68099976,33.68099976,37.01169968,778522,34.97859955,33.21720123,FIRO-USD
3/28/2018 0:00,33.66350174,33.66350174,34.10950089,948789,33.64770126,32.52970123,FIRO-USD
3/29/2018 0:00,28.89209938,28.89209938,33.74319839,931396,33.69269943,28.89209938,FIRO-USD
3/30/2018 0:00,28.92099953,28.92099953,29.88879967,861585,28.8512001,26.96769905,FIRO-USD
3/31/2018 0:00,29.29260063,29.29260063,30.45319939,764298,28.95229912,28.52149963,FIRO-USD
4/1/2018 0:00,29.04680061,29.04680061,30.26919937,675598,29.28560066,27.05260086,FIRO-USD
4/2/2018 0:00,29.36059952,29.36059952,30.0163002,706161,29.2465992,28.47400093,FIRO-USD
4/3/2018 0:00,31.3567009,31.3567009,31.69070053,818267,29.36680031,29.19269943,FIRO-USD
4/4/2018 0:00,28.75460052,28.75460052,31.39590073,730142,31.39240074,28.56459999,FIRO-USD
4/5/2018 0:00,27.68110085,27.68110085,28.69109917,4160310,28.25460052,26.92449951,FIRO-USD
4/6/2018 0:00,27.4333992,27.4333992,28.09589958,1033030,27.56579971,26.89769936,FIRO-USD
4/7/2018 0:00,28.96509933,28.96509933,29.43840027,917499,27.1718998,27.15410042,FIRO-USD
4/8/2018 0:00,29.14559937,29.14559937,29.56489944,763236,28.89559937,28.5,FIRO-USD
4/9/2018 0:00,27.97050095,27.97050095,29.95000076,1216510,29.11300087,27.58270073,FIRO-USD
4/10/2018 0:00,28.49970055,28.49970055,28.8635006,921407,28.1093998,27.39830017,FIRO-USD
4/11/2018 0:00,29.5163002,29.5163002,29.53949928,962614,28.67350006,28.33670044,FIRO-USD
4/12/2018 0:00,31.64999962,31.64999962,32.38869858,2422190,29.52260017,28.22550011,FIRO-USD
4/13/2018 0:00,31.90259933,31.90259933,34.05210114,1651810,31.68470001,31.20960045,FIRO-USD
4/14/2018 0:00,32.76340103,32.76340103,33.66600037,1073030,31.90259933,31.88199997,FIRO-USD
4/15/2018 0:00,34.18230057,34.18230057,34.77610016,1258480,32.62530136,32.14039993,FIRO-USD
4/16/2018 0:00,33.22930145,33.22930145,34.91519928,1336240,34.19589996,31.77549934,FIRO-USD
4/17/2018 0:00,32.45069885,32.45069885,33.88489914,1385540,33.72380066,32.28480148,FIRO-USD
4/18/2018 0:00,37.38650131,37.38650131,38.90069962,6828420,32.85110092,32.39179993,FIRO-USD
4/19/2018 0:00,40.27050018,40.27050018,40.57180023,3412740,37.43600082,37.25699997,FIRO-USD
4/20/2018 0:00,41.5617981,41.5617981,42.8268013,2527180,40.43009949,37.78839874,FIRO-USD
4/21/2018 0:00,41.45539856,41.45539856,43.16490173,3647710,41.99470139,39.27949905,FIRO-USD
4/22/2018 0:00,43.6473999,43.6473999,44.58409882,2772120,41.7643013,40.96920013,FIRO-USD
4/23/2018 0:00,46.19049835,46.19049835,46.87659836,4418240,43.73300171,43.22829819,FIRO-USD
4/24/2018 0:00,47.2220993,47.2220993,48.5102005,3213060,46.54349899,45.93059921,FIRO-USD
4/25/2018 0:00,39.86669922,39.86669922,48.05609894,3162270,47.17070007,39.82040024,FIRO-USD
4/26/2018 0:00,44.33720016,44.33720016,44.91410065,2438630,40.00799942,39.31909943,FIRO-USD
4/27/2018 0:00,44.27429962,44.27429962,45.84180069,2714050,44.52130127,43.21340179,FIRO-USD
4/28/2018 0:00,45.44689941,45.44689941,47.32400131,2179620,44.17639923,44.17639923,FIRO-USD
4/29/2018 0:00,44.90029907,44.90029907,47.10599899,1987720,45.69020081,43.9844017,FIRO-USD
4/30/2018 0:00,43.25249863,43.25249863,45.88660049,2574940,44.76259995,42.98260117,FIRO-USD
5/1/2018 0:00,43.0768013,43.0768013,44.01369858,1902990,43.22159958,41.08119965,FIRO-USD
5/2/2018 0:00,43.80419922,43.80419922,44.50740051,1885050,43.01150131,42.65779877,FIRO-USD
5/3/2018 0:00,45.8451004,45.8451004,46.38589859,2768460,43.7947998,43.31840134,FIRO-USD
5/4/2018 0:00,45.25289917,45.25289917,46.19820023,1434750,45.89770126,43.94309998,FIRO-USD
5/5/2018 0:00,46.64870071,46.64870071,48.01190186,3035720,45.7098999,45.08499908,FIRO-USD
5/6/2018 0:00,45.28219986,45.28219986,48.1026001,2641840,46.68230057,43.17480087,FIRO-USD
5/7/2018 0:00,44.79190063,44.79190063,45.66469955,1558870,45.22930145,43.21649933,FIRO-USD
5/8/2018 0:00,42.47040176,42.47040176,45.86410141,1442160,45.11520004,41.85919952,FIRO-USD
5/9/2018 0:00,41.18769836,41.18769836,43.59289932,1590990,42.42020035,40.30310059,FIRO-USD
5/10/2018 0:00,38.80830002,38.80830002,42.11610031,1796160,41.50019836,38.80830002,FIRO-USD
5/11/2018 0:00,35.68330002,35.68330002,39.02920151,1600520,38.83300018,35.40340042,FIRO-USD
5/12/2018 0:00,36.01029968,36.01029968,37.6629982,1121870,35.55559921,34.13410187,FIRO-USD
5/13/2018 0:00,38.86849976,38.86849976,39.6495018,1278660,36.03649902,35.46500015,FIRO-USD
5/14/2018 0:00,40.91870117,40.91870117,41.59830093,3770220,39.06729889,35.96659851,FIRO-USD
5/15/2018 0:00,37.90779877,37.90779877,42.35480118,3446930,40.86040115,37.90779877,FIRO-USD
5/16/2018 0:00,36.77730179,36.77730179,38.23600006,2544180,37.82780075,34.51070023,FIRO-USD
5/17/2018 0:00,34.45240021,34.45240021,38.53969955,1330030,36.81959915,34.19979858,FIRO-USD
5/18/2018 0:00,35.16389847,35.16389847,35.98059845,1288100,34.46829987,33.75180054,FIRO-USD
5/19/2018 0:00,35.55059814,35.55059814,36.56949997,1200720,35.05799866,34.84669876,FIRO-USD
5/20/2018 0:00,36.61029816,36.61029816,37.4382019,1337600,36.01599884,35.03910065,FIRO-USD
5/21/2018 0:00,35.83599854,35.83599854,37.34140015,1393740,37.07020187,35.08800125,FIRO-USD
5/22/2018 0:00,34.45460129,34.45460129,36.17739868,1748770,35.54850006,34.3708992,FIRO-USD
5/23/2018 0:00,32.20729828,32.20729828,34.63669968,1291940,34.63669968,31.42539978,FIRO-USD
5/24/2018 0:00,32.042099,32.042099,33.18429947,1006830,31.99830055,30.5177002,FIRO-USD
5/25/2018 0:00,31.27079964,31.27079964,32.55160141,1113410,32.22840118,30.88540077,FIRO-USD
5/26/2018 0:00,30.55949974,30.55949974,31.90850067,935146,31.22900009,30.4701004,FIRO-USD
5/27/2018 0:00,29.93670082,29.93670082,30.75740051,664002,30.67790031,29.5366993,FIRO-USD
5/28/2018 0:00,27.84090042,27.84090042,30.20639992,1705150,30.17009926,27.55069923,FIRO-USD
5/29/2018 0:00,28.99480057,28.99480057,30.26329994,990812,27.75049973,27.48530006,FIRO-USD
5/30/2018 0:00,28.40839958,28.40839958,30.04929924,1099770,29.0163002,28.14669991,FIRO-USD
5/31/2018 0:00,28.86680031,28.86680031,29.83309937,1237110,28.43239975,28.3246994,FIRO-USD
6/1/2018 0:00,29.71240044,29.71240044,29.71240044,1207490,28.87290001,28.50020027,FIRO-USD
6/2/2018 0:00,29.24869919,29.24869919,29.9204998,970608,29.55960083,28.86339951,FIRO-USD
6/3/2018 0:00,29.45669937,29.45669937,29.95229912,1251510,28.91720009,28.86000061,FIRO-USD
6/4/2018 0:00,28.50419998,28.50419998,29.96479988,932159,29.54730034,27.89550018,FIRO-USD
6/5/2018 0:00,28.11630058,28.11630058,28.61170006,816388,28.47780037,27.28849983,FIRO-USD
6/6/2018 0:00,28.09830093,28.09830093,28.41559982,1022920,27.9144001,27.12680054,FIRO-USD
6/7/2018 0:00,28.55649948,28.55649948,28.80209923,914308,28.01199913,27.73620033,FIRO-USD
6/8/2018 0:00,28.46870041,28.46870041,29.21689987,778313,28.68149948,27.9239006,FIRO-USD
6/9/2018 0:00,27.9885006,27.9885006,28.95560074,556603,28.44890022,27.87050056,FIRO-USD
6/10/2018 0:00,25.23789978,25.23789978,27.93499947,860810,27.91130066,24.44099998,FIRO-USD
6/11/2018 0:00,23.68400002,23.68400002,25.44269943,1142090,25.32229996,23.19949913,FIRO-USD
6/12/2018 0:00,21.8288002,21.8288002,23.88430023,1182630,23.70050049,21.64249992,FIRO-USD
6/13/2018 0:00,19.87070084,19.87070084,22.09939957,913432,21.85829926,19.46549988,FIRO-USD
6/14/2018 0:00,21.72900009,21.72900009,22.36319923,1673080,19.91150093,19.54190063,FIRO-USD
6/15/2018 0:00,19.74230003,19.74230003,21.80879974,778006,21.73889923,19.6201992,FIRO-USD
6/16/2018 0:00,19.25320053,19.25320053,20.11580086,845231,19.71940041,19.23240089,FIRO-USD
6/17/2018 0:00,19.34519958,19.34519958,20.12039948,581593,19.27949905,19.20199966,FIRO-USD
6/18/2018 0:00,19.84140015,19.84140015,20.19589996,497950,19.37779999,19.0496006,FIRO-USD
6/19/2018 0:00,20.0522995,20.0522995,20.39049911,606079,19.82970047,19.34659958,FIRO-USD
6/20/2018 0:00,19.95400047,19.95400047,20.22960091,585391,20.07119942,19.14459991,FIRO-USD
6/21/2018 0:00,19.5897007,19.5897007,20.3132,405263,19.9218998,19.35770035,FIRO-USD
6/22/2018 0:00,18.33329964,18.33329964,19.88739967,913485,19.55050087,17.93759918,FIRO-USD
6/23/2018 0:00,17.4151001,17.4151001,18.5034008,831172,18.27400017,17.16620064,FIRO-USD
6/24/2018 0:00,16.03310013,16.03310013,17.36050034,705821,17.30360031,15.11139965,FIRO-USD
6/25/2018 0:00,16.51759911,16.51759911,17.10000038,657327,15.93939972,15.85309982,FIRO-USD
6/26/2018 0:00,15.46070004,15.46070004,16.6868,585805,16.48839951,15.35429955,FIRO-USD
6/27/2018 0:00,14.47420025,14.47420025,15.5461998,1331960,15.35750008,14.33069992,FIRO-USD
6/28/2018 0:00,13.59920025,13.59920025,14.61620045,3044130,14.49359989,13.59920025,FIRO-USD
6/29/2018 0:00,13.98770046,13.98770046,14.1875,1249070,13.59899998,13.10420036,FIRO-USD
6/30/2018 0:00,14.95090008,14.95090008,15.16139984,968817,14.02680016,14.0085001,FIRO-USD
7/1/2018 0:00,15.51410007,15.51410007,15.63679981,792446,14.97539997,14.83950043,FIRO-USD
7/2/2018 0:00,16.68959999,16.68959999,16.95949936,1003270,15.50399971,14.89620018,FIRO-USD
7/3/2018 0:00,16.63979912,16.63979912,17.57679939,870579,16.73290062,16.31389999,FIRO-USD
7/4/2018 0:00,17.18639946,17.18639946,17.62999916,720238,16.69149971,16.28499985,FIRO-USD
7/5/2018 0:00,16.84860039,16.84860039,17.3920002,1162030,17.28520012,16.48830032,FIRO-USD
7/6/2018 0:00,16.72820091,16.72820091,16.94599915,1148390,16.81170082,16.26280022,FIRO-USD
7/7/2018 0:00,17.34350014,17.34350014,17.37369919,882578,16.67440033,16.41640091,FIRO-USD
7/8/2018 0:00,18.68580055,18.68580055,19.75279999,1562620,17.36370087,17.23819923,FIRO-USD
7/9/2018 0:00,18.29949951,18.29949951,18.93219948,1202730,18.69020081,18.29949951,FIRO-USD
7/10/2018 0:00,16.89049911,16.89049911,18.55240059,1041430,18.23509979,16.86059952,FIRO-USD
7/11/2018 0:00,17.1609993,17.1609993,17.20499992,1230380,16.91410065,16.50149918,FIRO-USD
7/12/2018 0:00,16.35740089,16.35740089,17.20369911,1126270,17.16519928,15.96860027,FIRO-USD
7/13/2018 0:00,16.06080055,16.06080055,16.55970001,822544,16.35300064,15.99030018,FIRO-USD
7/14/2018 0:00,15.80309963,15.80309963,16.29680061,916194,16.07299995,15.63189983,FIRO-USD
7/15/2018 0:00,16.16399956,16.16399956,16.42830086,793975,15.80459976,15.68029976,FIRO-USD
7/16/2018 0:00,16.4211998,16.4211998,16.84959984,1041010,16.15139961,15.74590015,FIRO-USD
7/17/2018 0:00,17.78039932,17.78039932,18.0135994,1160670,16.35169983,16.15839958,FIRO-USD
7/18/2018 0:00,17.53919983,17.53919983,18.05150032,1116280,17.75580025,17.27120018,FIRO-USD
7/19/2018 0:00,16.53059959,16.53059959,17.68810081,1722660,17.53650093,16.30610085,FIRO-USD
7/20/2018 0:00,16.53000069,16.53000069,18.09280014,1695340,16.58099937,16.35210037,FIRO-USD
7/21/2018 0:00,16.6140995,16.6140995,16.73800087,1049070,16.55010033,16.00429916,FIRO-USD
7/22/2018 0:00,16.69479942,16.69479942,17.75810051,2173000,16.67510033,16.07080078,FIRO-USD
7/23/2018 0:00,16.59259987,16.59259987,17.88260078,4331430,16.70199966,16.49469948,FIRO-USD
7/24/2018 0:00,16.72579956,16.72579956,17.22030067,1320850,16.58530045,16.22719955,FIRO-USD
7/25/2018 0:00,16.3852005,16.3852005,16.74419975,1088690,16.54859924,15.9623003,FIRO-USD
7/26/2018 0:00,15.99120045,15.99120045,16.79409981,1186120,16.38430023,15.76329994,FIRO-USD
7/27/2018 0:00,16.01350021,16.01350021,16.41880035,1145420,15.96039963,15.47539997,FIRO-USD
7/28/2018 0:00,16.16880035,16.16880035,16.52020073,653497,16.13220024,15.80749989,FIRO-USD
7/29/2018 0:00,16.10750008,16.10750008,16.4041996,769891,16.1739006,15.87679958,FIRO-USD
7/30/2018 0:00,15.51949978,15.51949978,16.31500053,841033,16.14859962,15.37150002,FIRO-USD
