timestamp,adjclose,open,close,high,low,volume,Symbol
4/21/2021 0:00,60.39871216,54.44488525,60.39871216,60.39871216,21.85143852,121986792,FORTH-USD
4/22/2021 0:00,39.41304779,60.39856339,39.41304779,71.37012482,35.98348999,314837927,FORTH-USD
4/23/2021 0:00,45.32699966,39.41465759,45.32699966,56.37152863,31.17314339,324581711,FORTH-USD
4/24/2021 0:00,38.13667297,45.20719528,38.13667297,45.20719528,36.90546036,124618124,FORTH-USD
4/25/2021 0:00,33.69950867,38.07824707,33.69950867,38.37585831,32.17216873,69976963,FORTH-USD
4/26/2021 0:00,36.05602646,33.83257294,36.05602646,37.79925156,33.710495,58679495,FORTH-USD
4/27/2021 0:00,34.95807648,35.93725586,34.95807648,38.92505646,34.52566147,61384525,FORTH-USD
4/28/2021 0:00,33.46055222,34.92528534,33.46055222,36.28594971,31.90610886,80076258,FORTH-USD
4/29/2021 0:00,36.40665436,33.45805359,36.40665436,37.23162079,32.40845108,66683822,FORTH-USD
4/30/2021 0:00,43.72733307,36.42900467,43.72733307,47.71626663,36.32374191,174444955,FORTH-USD
5/1/2021 0:00,41.45817566,43.74100876,41.45817566,43.74100876,40.37451935,53787841,FORTH-USD
5/2/2021 0:00,43.87362289,41.32145309,43.87362289,46.36439514,40.91670609,57620243,FORTH-USD
5/3/2021 0:00,42.00939941,43.61677933,42.00939941,46.867733,41.3359108,73573498,FORTH-USD
5/4/2021 0:00,37.11000443,41.97106171,37.11000443,42.26557159,37.00556946,56150643,FORTH-USD
5/5/2021 0:00,37.56448364,37.09912872,37.56448364,40.22872925,36.93780518,55538862,FORTH-USD
5/6/2021 0:00,35.39372253,37.55693817,35.39372253,37.98710632,35.22461319,57565071,FORTH-USD
5/7/2021 0:00,35.9511261,35.50196838,35.9511261,41.60017014,34.56218338,62462524,FORTH-USD
5/8/2021 0:00,36.4463501,36.09579086,36.4463501,37.91418076,35.71972275,37106630,FORTH-USD
5/9/2021 0:00,35.95884323,36.34806442,35.95884323,39.68700409,34.23230743,51727199,FORTH-USD
5/10/2021 0:00,32.4354248,35.82822418,32.4354248,38.80769348,31.33282471,54106184,FORTH-USD
5/11/2021 0:00,33.19347763,32.54080963,33.19347763,37.05423355,30.15411186,58148453,FORTH-USD
5/12/2021 0:00,28.0363884,33.21382141,28.0363884,34.89925766,28.0363884,42643898,FORTH-USD
5/13/2021 0:00,30.22212029,27.69416809,30.22212029,31.63936996,27.63680267,46925729,FORTH-USD
5/14/2021 0:00,30.6517868,30.21586609,30.6517868,33.08481979,30.00666046,37442965,FORTH-USD
5/15/2021 0:00,29.28427315,30.70733833,29.28427315,30.85640144,28.39442444,32714212,FORTH-USD
5/16/2021 0:00,29.71795845,29.27427101,29.71795845,35.92284012,27.98098564,55596480,FORTH-USD
5/17/2021 0:00,30.70418167,29.77867508,30.70418167,32.95458603,28.05892754,57266325,FORTH-USD
5/18/2021 0:00,28.93191147,30.56743431,28.93191147,31.02312851,28.7323761,33309030,FORTH-USD
5/19/2021 0:00,19.69738197,28.92147446,19.69738197,29.14749146,14.36755276,44906794,FORTH-USD
5/20/2021 0:00,21.5223732,19.29413033,21.5223732,24.72787285,17.07720375,47742321,FORTH-USD
5/21/2021 0:00,19.60329247,21.36122322,19.60329247,22.5644455,18.01875305,28001540,FORTH-USD
5/22/2021 0:00,19.15273666,19.5827713,19.15273666,20.24187088,18.02420616,22990923,FORTH-USD
5/23/2021 0:00,15.98750401,19.08548164,15.98750401,19.16419029,14.02934456,21491600,FORTH-USD
5/24/2021 0:00,19.07607651,15.98740196,19.07607651,19.74582481,15.16325569,22173617,FORTH-USD
5/25/2021 0:00,18.1070652,19.07708168,18.1070652,19.87937546,16.74980927,15590211,FORTH-USD
5/26/2021 0:00,19.75834846,18.03786087,19.75834846,20.80046272,17.90609932,23889631,FORTH-USD
5/27/2021 0:00,23.20726967,19.71180153,23.20726967,25.73637581,18.14775658,46041207,FORTH-USD
5/28/2021 0:00,19.32570267,23.20603371,19.32570267,24.77199554,18.44810104,29422660,FORTH-USD
5/29/2021 0:00,22.51197052,19.42642212,22.51197052,26.88112068,19.12465286,61519307,FORTH-USD
5/30/2021 0:00,22.02565956,22.87246513,22.02565956,22.87246513,20.40970612,30298499,FORTH-USD
5/31/2021 0:00,23.51103592,21.98207664,23.51103592,24.23512459,20.51517487,23726411,FORTH-USD
6/1/2021 0:00,21.96162224,23.56698608,21.96162224,23.69825745,21.62153625,14864452,FORTH-USD
6/2/2021 0:00,21.85009384,21.97063255,21.85009384,22.58567619,21.46765327,14228869,FORTH-USD
6/3/2021 0:00,22.26042938,21.84710884,22.26042938,22.95201874,21.73302269,16363797,FORTH-USD
6/4/2021 0:00,20.59101295,22.24458313,20.59101295,22.24458313,19.6583252,16136801,FORTH-USD
6/5/2021 0:00,19.96004105,20.58815384,19.96004105,21.69241333,19.80717278,14440710,FORTH-USD
6/6/2021 0:00,19.94954109,19.95529556,19.94954109,20.43414307,19.90467453,10841141,FORTH-USD
6/7/2021 0:00,17.52044296,19.94985962,17.52044296,20.49854469,17.51914787,11137608,FORTH-USD
6/8/2021 0:00,17.82540894,17.52196121,17.82540894,18.89431953,16.01883316,16997326,FORTH-USD
6/9/2021 0:00,17.67809105,17.80912781,17.67809105,18.87423706,16.56274223,13664427,FORTH-USD
6/10/2021 0:00,16.48643684,17.68849373,16.48643684,20.54110336,16.22488022,25198427,FORTH-USD
6/11/2021 0:00,14.73365211,16.51239777,14.73365211,16.87991524,14.68378639,14786680,FORTH-USD
6/12/2021 0:00,15.72949886,14.82954979,15.72949886,18.28863716,14.03938389,24891171,FORTH-USD
6/13/2021 0:00,16.38677025,15.7280817,16.38677025,16.93637276,15.49295998,11249022,FORTH-USD
6/14/2021 0:00,16.79974937,16.38674736,16.79974937,17.28288841,16.23205566,10703559,FORTH-USD
6/15/2021 0:00,16.8866806,16.83255577,16.8866806,17.16209793,16.25666046,9961366,FORTH-USD
6/16/2021 0:00,16.03702927,16.41048813,16.03702927,18.20846748,15.84384155,18026398,FORTH-USD
6/17/2021 0:00,16.14522552,16.00328827,16.14522552,17.40443611,15.85901642,10380690,FORTH-USD
6/18/2021 0:00,14.98120785,16.14626694,14.98120785,16.20973587,14.6042347,9197709,FORTH-USD
6/19/2021 0:00,15.13799,14.98192596,15.13799,17.04356575,14.3392334,16842187,FORTH-USD
6/20/2021 0:00,15.04910374,15.13603783,15.04910374,15.55574512,14.04041195,11813655,FORTH-USD
6/21/2021 0:00,11.39469624,15.04842186,11.39469624,15.04842186,11.33026028,11271810,FORTH-USD
6/22/2021 0:00,10.71057129,11.37740707,10.71057129,12.26535034,9.643543243,13700680,FORTH-USD
6/23/2021 0:00,11.89556313,10.71123028,11.89556313,12.46194077,10.28377342,12049441,FORTH-USD
6/24/2021 0:00,11.63671017,11.5269413,11.63671017,12.57992077,11.05356979,10155359,FORTH-USD
6/25/2021 0:00,10.35459614,11.63735867,10.35459614,11.84380913,10.23957729,7459829,FORTH-USD
6/26/2021 0:00,13.27011585,10.35391045,13.27011585,17.15010071,9.71282959,74470321,FORTH-USD
6/27/2021 0:00,19.06823158,13.33200455,19.06823158,24.46640205,12.77436447,226877950,FORTH-USD
6/28/2021 0:00,16.94174194,19.02527428,16.94174194,19.14463615,16.05322266,56757051,FORTH-USD
6/29/2021 0:00,16.41225624,17.19278526,16.41225624,17.93299103,16.40371704,25441716,FORTH-USD
6/30/2021 0:00,15.49257946,16.42700958,15.49257946,16.57690811,14.49514484,16706165,FORTH-USD
7/1/2021 0:00,14.18863964,15.50088024,14.18863964,15.5499382,13.58124542,22239321,FORTH-USD
7/2/2021 0:00,17.93348694,14.1866703,17.93348694,19.81163025,13.65304375,114622254,FORTH-USD
7/3/2021 0:00,17.06623268,18.08563614,17.06623268,18.73406792,16.85751152,42075237,FORTH-USD
7/4/2021 0:00,16.92100525,17.06548119,16.92100525,17.69455719,16.5757122,24716027,FORTH-USD
7/5/2021 0:00,16.24869728,16.91307068,16.24869728,16.91307068,16.0245018,19249689,FORTH-USD
7/6/2021 0:00,16.48065948,16.24791527,16.48065948,17.39897346,16.08167267,19378483,FORTH-USD
7/7/2021 0:00,17.9324646,16.45497322,17.9324646,19.73618889,16.26379395,50330496,FORTH-USD
7/8/2021 0:00,18.64023209,17.8868866,18.64023209,23.43009758,17.5991497,116899370,FORTH-USD
7/9/2021 0:00,18.39075851,18.52691269,18.39075851,19.78137207,17.40764618,44094223,FORTH-USD
7/10/2021 0:00,19.59482574,18.32647705,19.59482574,20.8444519,18.27836227,42574263,FORTH-USD
7/11/2021 0:00,19.12223816,19.57036018,19.12223816,20.50536537,18.9665947,24772451,FORTH-USD
7/12/2021 0:00,18.17072868,19.12137604,18.17072868,19.25237083,17.61818314,23929241,FORTH-USD
7/13/2021 0:00,17.17502022,18.16347313,17.17502022,18.60835648,16.92122841,18858994,FORTH-USD
7/14/2021 0:00,17.33592033,17.17282677,17.33592033,17.78931808,16.1656208,17814631,FORTH-USD
7/15/2021 0:00,15.73227692,17.38631439,15.73227692,17.41521072,15.232481,20573555,FORTH-USD
7/16/2021 0:00,14.107728,15.74480247,14.107728,15.85273266,14.04707146,15845009,FORTH-USD
7/17/2021 0:00,15.48635864,14.10694027,15.48635864,16.98459053,13.50556469,32331272,FORTH-USD
7/18/2021 0:00,14.44662952,15.5113802,14.44662952,16.44236755,14.27110958,21811655,FORTH-USD
7/19/2021 0:00,13.62599754,14.4464016,13.62599754,14.80195045,13.36105442,12733585,FORTH-USD
7/20/2021 0:00,12.77281666,13.61387062,12.77281666,13.72809982,12.6980896,19446844,FORTH-USD
7/21/2021 0:00,13.84397125,12.77293301,13.84397125,14.33177376,12.60956097,18072939,FORTH-USD
7/22/2021 0:00,14.31503487,13.84594631,14.31503487,14.7651062,13.69015789,15820301,FORTH-USD
7/23/2021 0:00,15.75272942,14.35581112,15.75272942,17.13376427,14.33930588,46962792,FORTH-USD
7/24/2021 0:00,15.92439365,15.73541737,15.92439365,16.82286835,15.42879009,22376891,FORTH-USD
7/25/2021 0:00,16.46788216,15.91879845,16.46788216,16.55275726,15.3447628,16868618,FORTH-USD
7/26/2021 0:00,15.79160023,16.46878242,15.79160023,17.63919258,15.6662426,26099224,FORTH-USD
7/27/2021 0:00,16.30931473,15.66620445,16.30931473,16.72157478,14.97110844,21280906,FORTH-USD
7/28/2021 0:00,15.68758106,16.30932426,15.68758106,16.30932426,15.18433094,19769093,FORTH-USD
7/29/2021 0:00,15.502491,15.68803501,15.502491,15.74491596,15.05407524,14013087,FORTH-USD
7/30/2021 0:00,15.62442493,15.50157738,15.62442493,15.93797112,14.57296467,19032390,FORTH-USD
7/31/2021 0:00,15.77963448,15.68550205,15.77963448,16.13042068,15.30419731,14854774,FORTH-USD
8/1/2021 0:00,15.14509678,15.72656536,15.14509678,16.28574371,15.02801228,14519492,FORTH-USD
8/2/2021 0:00,15.04470539,15.14548492,15.04470539,15.37383842,14.78440475,12195175,FORTH-USD
8/3/2021 0:00,15.10917473,15.04399967,15.10917473,16.67795563,15.03533745,33632739,FORTH-USD
8/4/2021 0:00,15.40438843,15.11257267,15.40438843,15.8504467,14.95055389,14220670,FORTH-USD
8/5/2021 0:00,16.51996994,15.4249754,16.51996994,16.51996994,15.18212032,20281234,FORTH-USD
8/6/2021 0:00,17.14662361,16.44647789,17.14662361,18.59628868,15.94719696,49813395,FORTH-USD
8/7/2021 0:00,18.22851563,17.15129471,18.22851563,19.45564651,17.01613426,43386969,FORTH-USD
8/8/2021 0:00,16.79466057,18.22894096,16.79466057,18.22894096,16.79466057,19284562,FORTH-USD
8/9/2021 0:00,17.42044067,16.79644585,17.42044067,17.86004257,16.28606033,18328592,FORTH-USD
8/10/2021 0:00,17.6117382,17.37330055,17.6117382,18.35728455,17.11441994,19528579,FORTH-USD
8/11/2021 0:00,17.39837837,17.61219788,17.39837837,18.63093185,17.32091522,29169880,FORTH-USD
8/12/2021 0:00,16.51780319,17.37223053,16.51780319,18.19721413,16.12644005,20035178,FORTH-USD
8/13/2021 0:00,18.25021744,16.51764679,18.25021744,19.00420189,16.40725136,30972075,FORTH-USD
8/14/2021 0:00,17.93989754,18.33130836,17.93989754,18.71368217,17.36171722,22332085,FORTH-USD
8/15/2021 0:00,18.30940247,17.96229553,18.30940247,18.89642525,17.71051216,23808270,FORTH-USD
8/16/2021 0:00,18.68834305,18.29255295,18.68834305,20.35771561,18.06605339,39289989,FORTH-USD
8/17/2021 0:00,17.10000038,18.54314423,17.10000038,18.84625626,16.95667648,26016420,FORTH-USD
8/18/2021 0:00,16.3015995,17.09838676,16.3015995,17.62635612,16.11490631,19174005,FORTH-USD
8/19/2021 0:00,17.56760979,16.27083206,17.56760979,17.76087189,16.12649536,19656744,FORTH-USD
8/20/2021 0:00,17.79596138,17.60997963,17.79596138,17.99217796,17.37111664,14383691,FORTH-USD
8/21/2021 0:00,17.12339592,17.80129242,17.12339592,18.25587654,17.03683281,16121158,FORTH-USD
8/22/2021 0:00,17.36365891,17.08217812,17.36365891,17.88218689,16.96986961,12469591,FORTH-USD
8/23/2021 0:00,18.79855537,17.36385727,18.79855537,19.25505447,17.32139206,30507087,FORTH-USD
8/24/2021 0:00,17.64076614,18.81591225,17.64076614,19.8041935,17.63166428,29670312,FORTH-USD
8/25/2021 0:00,20.57476425,17.63218689,20.57476425,23.28998756,17.31958199,80655501,FORTH-USD
8/26/2021 0:00,19.27103233,20.62565422,19.27103233,21.93377113,18.15739441,41064768,FORTH-USD
8/27/2021 0:00,19.96723938,19.24233437,19.96723938,20.55508804,18.33220482,26632848,FORTH-USD
8/28/2021 0:00,19.1106739,20.06376457,19.1106739,20.06569862,18.8359642,19612544,FORTH-USD
8/29/2021 0:00,18.65136147,19.11112785,18.65136147,19.23789215,18.31320953,16734151,FORTH-USD
8/30/2021 0:00,17.7511692,18.67249107,17.7511692,19.02851105,17.64506912,17358849,FORTH-USD
8/31/2021 0:00,17.91867447,17.76926422,17.91867447,19.11525154,17.55951309,18155770,FORTH-USD
9/1/2021 0:00,18.34453964,17.92087364,18.34453964,18.47262001,17.21056175,15214105,FORTH-USD
9/2/2021 0:00,18.19446564,18.38358116,18.19446564,19.01012993,18.13750458,15893536,FORTH-USD
9/3/2021 0:00,18.20722961,18.19633675,18.20722961,18.69633675,17.85986328,15724842,FORTH-USD
9/4/2021 0:00,18.15196037,18.20702362,18.15196037,18.31238556,17.82091522,16544645,FORTH-USD
9/5/2021 0:00,18.87945938,18.13045311,18.87945938,19.2071228,17.84007263,26037859,FORTH-USD
9/6/2021 0:00,18.37148857,18.90699387,18.37148857,19.78938675,18.32092285,27134396,FORTH-USD
9/7/2021 0:00,15.32355881,18.3723774,15.32355881,18.7729969,14.7518177,28585669,FORTH-USD
9/8/2021 0:00,15.27543831,15.42505455,15.27543831,16.14950371,13.95942497,23575670,FORTH-USD
9/9/2021 0:00,15.99810028,15.16261959,15.99810028,16.30543518,14.87141323,26146752,FORTH-USD
9/10/2021 0:00,14.41676044,16.01687241,14.41676044,16.48090553,14.1137619,21148815,FORTH-USD
9/11/2021 0:00,14.57676697,14.35441971,14.57676697,15.39791584,14.34393215,11713430,FORTH-USD
9/12/2021 0:00,15.51363277,14.59470463,15.51363277,16.03847313,14.34424973,20253651,FORTH-USD
9/13/2021 0:00,14.52580547,15.48628235,14.52580547,15.56223583,13.81807518,16204142,FORTH-USD
9/14/2021 0:00,15.29931355,14.54293156,15.29931355,15.72148609,14.48861122,18225918,FORTH-USD
9/15/2021 0:00,15.79616737,15.23249054,15.79616737,15.82592106,14.81376743,17751966,FORTH-USD
9/16/2021 0:00,14.7659893,15.79817009,14.7659893,15.91790771,14.52161026,16729482,FORTH-USD
9/17/2021 0:00,14.51442719,14.74892616,14.51442719,14.97387791,14.18080425,15031812,FORTH-USD
9/18/2021 0:00,14.82440376,14.53405666,14.82440376,15.7359314,14.40727615,19314970,FORTH-USD
9/19/2021 0:00,14.9857502,14.81426334,14.9857502,18.49554634,14.52188778,69807590,FORTH-USD
9/20/2021 0:00,13.0549593,14.97795677,13.0549593,15.48445606,12.57419205,30875994,FORTH-USD
9/21/2021 0:00,12.24237728,13.17811489,12.24237728,13.69122982,11.95618534,17548498,FORTH-USD
9/22/2021 0:00,13.66027164,12.29699326,13.66027164,14.28882694,12.07519913,37781212,FORTH-USD
9/23/2021 0:00,13.91660309,13.67045689,13.91660309,14.51976776,13.48153496,27465994,FORTH-USD
9/24/2021 0:00,12.67951107,13.90810871,12.67951107,13.96713924,11.87413979,17940565,FORTH-USD
9/25/2021 0:00,12.74193001,12.67981815,12.74193001,13.56650543,12.10863972,26480473,FORTH-USD
9/26/2021 0:00,12.23044205,12.74192238,12.23044205,12.76181316,11.23660564,21404873,FORTH-USD
